,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logistic__C,param_logistic__max_iter,param_logistic__penalty,param_logistic__solver,param_logistic__tol,param_pca__n_components,param_logistic__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2958,0.033018875122070315,0.002621941367354782,0.004589462280273437,0.004141479470848802,1,10000,elasticnet,saga,0.001,0.95,0.2,"{'logistic__C': 1, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837663148691688,0.8344444097504111,0.8472233803051781,0.858010923038439,0.8510073704939954,0.8456698464559423,0.008640861528928295,291
3378,0.03712196350097656,0.001756776213295476,0.0024112701416015626,0.000369028266271982,10,100,elasticnet,saga,0.001,0.95,0.5,"{'logistic__C': 10, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376527404816919,0.834407981015425,0.8472702826648878,0.8580682481447511,0.8509499109376878,0.8456698326488887,0.008663307022483706,292
3678,0.041329813003540036,0.005709520848357427,0.0025033950805664062,0.00044946340195064946,100,10000,elasticnet,saga,0.001,0.95,0.05,"{'logistic__C': 100, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376319240616997,0.8344079810154249,0.8472494371716836,0.8581359959976652,0.8509237929575476,0.8456698262408041,0.008682646539871677,293
4261,0.029590129852294922,0.002341471229342421,0.0024993419647216797,0.0006292326409131784,1000,10000,elasticnet,saga,0.001,0.85,0.8,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377203938466663,0.8339968567205811,0.8476194446760611,0.8565725840073377,0.8524386358056613,0.8456695830112615,0.008578340333623098,294
496,0.022521495819091797,0.0043475786195220495,0.003915596008300781,0.0009384699864790068,100,1000,l1,liblinear,0.001,0.85,,"{'logistic__C': 100, 'logistic__max_iter': 1000, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377308020566624,0.8340020608255793,0.8476038105561577,0.8565777953806388,0.8524334122096334,0.8456695762057344,0.008574789043631122,295
4336,0.029196739196777344,0.004289848491857832,0.0024702072143554686,0.0006567938538596157,1000,1000,elasticnet,saga,0.001,0.85,0.95,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377151897416683,0.8340020608255792,0.8476246560493622,0.8565830067539398,0.8524229650175773,0.8456695756776254,0.008578306862490582,296
4321,0.032136964797973636,0.005076208661167408,0.0025182723999023437,0.0004479215119120333,1000,100,elasticnet,saga,0.001,0.85,0.95,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377203938466662,0.8339708361955911,0.8476663470357709,0.8565830067539398,0.8524072942294935,0.8456695756122923,0.008585300486861522,297
4006,0.026709270477294923,0.0028598121441304083,0.002598476409912109,0.0004869337552884225,1000,100,elasticnet,saga,0.001,0.85,0,"{'logistic__C': 1000, 'logistic__l1_ratio': 0, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377412102666584,0.8339968567205812,0.84761423330276,0.8565673726340366,0.8524281886136054,0.8456695723075283,0.00857127606066279,298
4306,0.03484377861022949,0.004484077161560177,0.0037912368774414063,0.0007462101398502513,1000,10000,elasticnet,saga,0.001,0.85,0.9,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377360061616602,0.8339968567205813,0.8476298674226632,0.8565725840073377,0.8524125178255215,0.8456695664275526,0.008571808400654714,299
361,0.016760826110839844,0.002566076250850291,0.0031166553497314455,0.00047118806563716344,10,100,l2,liblinear,0.001,0.85,,"{'logistic__C': 10, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377360061616603,0.8340124690355752,0.84761423330276,0.8565673726340366,0.8524177414215494,0.8456695645111163,0.008566341963963203,300
421,0.02002410888671875,0.0038997236060213107,0.003216457366943359,0.0008217791912218665,10,10000,l2,liblinear,0.001,0.85,,"{'logistic__C': 10, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377360061616603,0.8340124690355752,0.84761423330276,0.8565673726340366,0.8524177414215494,0.8456695645111163,0.008566341963963203,300
391,0.018709182739257812,0.0025728647404431046,0.003205108642578125,0.0007529289138036756,10,1000,l2,liblinear,0.001,0.85,,"{'logistic__C': 10, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377360061616603,0.8340124690355752,0.84761423330276,0.8565673726340366,0.8524177414215494,0.8456695645111163,0.008566341963963203,300
4051,0.029854679107666017,0.00295077994649662,0.0025032520294189452,0.0006374046510921231,1000,100,elasticnet,saga,0.001,0.85,0.05,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377568225816524,0.8339864485105851,0.8476246560493621,0.8565673726340366,0.8524125178255215,0.8456695635202316,0.008569232270528264,303
3906,0.030979347229003907,0.005173164320564292,0.003635120391845703,0.0010098656373111897,100,10000,elasticnet,saga,0.01,0.85,0.9,"{'logistic__C': 100, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8377828431066425,0.8341165511355355,0.8475516968231468,0.8565777953806387,0.8523184930970179,0.8456694759085963,0.008513667442554848,304
3333,0.040355348587036134,0.0052432295350971925,0.0029012203216552735,0.0006625946422060242,10,100,elasticnet,saga,0.001,0.95,0.2,"{'logistic__C': 10, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376215158517039,0.8344183892254209,0.8472285916784792,0.8581359959976654,0.8509394637456318,0.8456687912997802,0.008683021907190848,305
3123,0.03617238998413086,0.00345897390259257,0.004023694992065429,0.003075515038412621,1,1000,elasticnet,saga,0.001,0.95,0.95,"{'logistic__C': 1, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376371281666979,0.8345953287953538,0.8472494371716836,0.8578128908529977,0.8510491592622192,0.8456687888497905,0.008556344304225777,306
408,0.023360252380371094,0.0018702739564156886,0.0037061214447021485,0.0003963897019417003,10,1000,l1,liblinear,0.001,0.95,,"{'logistic__C': 10, 'logistic__max_iter': 1000, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376683527966862,0.8344235933304189,0.8472181689318771,0.8580890936379557,0.8509446873416598,0.8456687792077195,0.008659804315045885,307
1498,0.03408937454223633,0.004274263814217968,0.0036049365997314455,0.0014146882278520346,1000,1000,l2,newton-cg,0.1,0.95,,"{'logistic__C': 1000, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'newton-cg', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8376579445866899,0.8343923687004308,0.8472442257983823,0.8581307846243641,0.8509185693615199,0.8456687786142775,0.008679571566360025,308
1543,0.027549123764038085,0.0026941433526439687,0.0027033329010009766,0.0006005443539460843,1000,10000,l2,newton-cg,0.1,0.95,,"{'logistic__C': 1000, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'newton-cg', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8376579445866899,0.8343923687004308,0.8472442257983823,0.8581307846243641,0.8509185693615199,0.8456687786142775,0.008679571566360025,308
1453,0.035115623474121095,0.006816638789114638,0.004035234451293945,0.0006437929264130998,1000,100,l2,newton-cg,0.1,0.95,,"{'logistic__C': 1000, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'newton-cg', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8376579445866899,0.8343923687004308,0.8472442257983823,0.8581307846243641,0.8509185693615199,0.8456687786142775,0.008679571566360025,308
3918,0.04561085700988769,0.00906246929473445,0.003642559051513672,0.0005620761767001596,100,100,elasticnet,saga,0.001,0.95,0.95,"{'logistic__C': 100, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376371281666979,0.8344079810154248,0.8472598599182857,0.8581255732510632,0.8509133457654918,0.8456687776233928,0.008677807654206693,311
3768,0.0368619441986084,0.0033145755443321073,0.0026172637939453126,0.0007585373119907786,100,10000,elasticnet,saga,0.001,0.95,0.2,"{'logistic__C': 100, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837647536376694,0.8343871645954329,0.8472650712915868,0.8581516301175686,0.8508924513813798,0.8456687707525324,0.008686444969565957,312
4083,0.033216238021850586,0.0030467970881392728,0.0025167465209960938,0.0006427631709306608,1000,10000,elasticnet,saga,0.001,0.95,0.05,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376527404816918,0.8344183892254211,0.8472390144250814,0.8581307846243642,0.8509028985734359,0.8456687654659989,0.008671693892048138,313
2933,0.03153572082519531,0.0037687242752014525,0.0029793262481689455,0.002548984462931665,1,100,elasticnet,saga,0.01,0.95,0.2,"{'logistic__C': 1, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8376943733216762,0.8344392056454131,0.8472911281580922,0.8580109230384391,0.850908122169464,0.8456687504666169,0.008626768998277506,314
2873,0.024665069580078126,0.0036109739790885637,0.0025087833404541016,0.00044441861651503875,1,10000,elasticnet,saga,0.01,0.95,0.05,"{'logistic__C': 1, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8376683527966862,0.8343611440704428,0.8473223963978989,0.8582193779704828,0.8507723086727363,0.8456687159816493,0.00869675143087317,315
4386,0.02108287811279297,0.003217505664560774,0.0024061203002929688,0.00048739939923672225,1000,1000,elasticnet,saga,0.01,0.85,1,"{'logistic__C': 1000, 'logistic__l1_ratio': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8377464143716563,0.8339187951456107,0.8475829650629534,0.856598640873843,0.8524960953619691,0.8456685821632066,0.00860888168417267,316
3591,0.026264715194702148,0.004572135205713026,0.0026781558990478516,0.00038384138406720713,10,10000,elasticnet,saga,0.01,0.85,1,"{'logistic__C': 10, 'logistic__l1_ratio': 1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8377724348966463,0.8339448156706009,0.8475985991828566,0.8565621612607354,0.8524647537858011,0.845668552959328,0.008583458771359031,317
4156,0.036356019973754886,0.004960190167213871,0.0036112308502197266,0.0005812947638550619,1000,1000,elasticnet,saga,0.001,0.85,0.2,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377412102666584,0.833960427985595,0.8476194446760611,0.8565830067539398,0.8524386358056614,0.8456685450975832,0.008587062995443968,318
3346,0.03342714309692383,0.003210802975065133,0.002615070343017578,0.0008689638599987819,10,1000,elasticnet,saga,0.001,0.85,0.2,"{'logistic__C': 10, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377047815316722,0.8339916526155833,0.8476611356624698,0.8565673726340366,0.8524177414215494,0.8456685367730621,0.008579951725011511,319
3226,0.027596759796142577,0.0037430368308052284,0.0011438846588134766,0.002287769317626953,10,10000,elasticnet,saga,0.001,0.85,0,"{'logistic__C': 10, 'logistic__l1_ratio': 0, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377308020566623,0.8339968567205811,0.8476298674226633,0.8565621612607355,0.8524229650175774,0.8456685304956439,0.008571766690490744,320
3391,0.0281735897064209,0.005180626551183782,0.00271759033203125,0.00039640751217739944,10,1000,elasticnet,saga,0.001,0.85,0.5,"{'logistic__C': 10, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377568225816524,0.8340020608255792,0.8475985991828567,0.8565621612607355,0.8524229650175773,0.8456685217736803,0.008564115585080237,321
511,0.02138218879699707,0.0025233659860535345,0.0031084060668945313,0.0007943980060262971,100,10000,l2,liblinear,0.001,0.85,,"{'logistic__C': 100, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377308020566622,0.8340176731405733,0.8476246560493621,0.8565569498874344,0.8524125178255214,0.8456685197919107,0.008562890621952679,322
481,0.022015476226806642,0.0010299702551610519,0.003937768936157227,0.0005954382158202956,100,1000,l2,liblinear,0.001,0.85,,"{'logistic__C': 100, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377308020566622,0.8340176731405733,0.8476246560493621,0.8565569498874344,0.8524125178255214,0.8456685197919107,0.008562890621952679,322
451,0.026561260223388672,0.0023077860770540307,0.004508781433105469,0.00044566692618754647,100,100,l2,liblinear,0.001,0.85,,"{'logistic__C': 100, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377308020566622,0.8340176731405733,0.8476246560493621,0.8565569498874344,0.8524125178255214,0.8456685197919107,0.008562890621952679,322
4188,0.03890957832336426,0.0018683777399458603,0.002921295166015625,0.0008197342300208396,1000,100,elasticnet,saga,0.001,0.95,0.5,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376527404816919,0.8343767563854368,0.8472390144250812,0.858120361877762,0.8509499109376877,0.845667756821532,0.008685212179627859,325
2988,0.03594703674316406,0.006053974357450054,0.0031664371490478516,0.004277568115841137,1,1000,elasticnet,saga,0.001,0.95,0.5,"{'logistic__C': 1, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376423322716958,0.8345536959553698,0.8472546485449846,0.8578545818394063,0.8510334884741354,0.8456677494171183,0.008576220538997323,326
3738,0.036279916763305664,0.004218707139821555,0.0027185916900634766,0.0006188334072198615,100,100,elasticnet,saga,0.001,0.95,0.2,"{'logistic__C': 100, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376163117467057,0.834423593330419,0.8472546485449846,0.8581255732510631,0.8509185693615198,0.8456677392469384,0.00867805771207161,327
443,0.026413631439208985,0.0028217292136550848,0.0042130470275878905,0.0002641463271008655,10,10000,l1,liblinear,0.01,0.95,,"{'logistic__C': 10, 'logistic__max_iter': 10000, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8376006994317118,0.8345120631153854,0.847275494038189,0.8579952889185358,0.8509551345337156,0.8456677360075077,0.00862596251586599,328
1338,0.046438980102539065,0.008927904735140699,0.0029954910278320312,0.0010900676301137829,100,100,l2,sag,0.001,0.95,,"{'logistic__C': 100, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837673556901684,0.834413185120423,0.8472390144250812,0.8580995163845576,0.8509133457654918,0.8456677237194474,0.00866148158442893,329
3318,0.03697614669799805,0.008210861907325364,0.002719688415527344,0.00024150535328097868,10,10000,elasticnet,saga,0.001,0.95,0.1,"{'logistic__C': 10, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376631486916879,0.834402776910427,0.8472546485449846,0.8581203618777621,0.850897674977408,0.8456677222004538,0.00867076888919943,330
1563,0.04652838706970215,0.0033733512694932377,0.0023049831390380858,0.00039996145780018443,1000,10000,l2,sag,0.001,0.95,,"{'logistic__C': 1000, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376839651116802,0.8344392056454131,0.8471921120653715,0.8580995163845576,0.8509237929575477,0.845667718432914,0.00865239287340854,331
